area,bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway,floor,floors_total,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_salaries_1000,mean_salaries_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,price_per_m,rooms,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500,year
122.9,6,2,21,7,3,2,0,0,257,1067,1394,4568,15,15,0,0,1,0,1,0,3,0,29,0,29,0,0,0,1,0,1,0,73,3,0,0,26,3,0,0,6,3,0,0,4,0,1997
63.3,1,0,10,0,3,1,0,0,535,2023,1905,5677,15,16,0,0,0,0,0,0,1,0,29,0,29,0,0,0,1,1,2,0,55,2,0,0,13,5,0,0,4,0,0,0,2,0,2016
38.6,2,2,20,6,7,2,1,0,79,4497,581,782,8,17,0,0,2,1,3,1,0,0,40,65,32,49,0,0,6,3,0,0,80,1,1,0,49,11,1,0,5,0,0,0,67,14,2012
57.7,1,1,8,1,1,0,0,0,494,5015,2486,2200,1,5,0,0,0,0,0,0,0,0,45,49,45,50,0,0,0,0,0,0,36,3,0,0,2,1,0,0,4,0,0,0,11,7,1971
45.7,6,0,23,8,3,0,1,0,27,3076,215,1415,1,5,4,3,0,0,1,0,0,0,35,35,40,34,0,0,4,2,0,0,43,2,2,1,34,2,0,0,8,0,0,0,10,4,1969
35.0,6,1,24,6,22,1,0,0,146,6628,1059,712,15,16,2,0,2,0,2,1,1,0,35,35,32,32,5,0,5,0,2,0,61,1,0,0,69,18,1,0,10,6,1,0,79,19,0
75.0,6,3,11,3,2,0,0,0,172,3857,845,175,5,5,0,0,2,1,1,0,0,0,38,26,33,28,0,0,4,2,2,1,37,3,1,0,33,20,2,1,0,0,0,0,28,6,1956
20.0,4,0,15,1,0,0,0,0,464,1805,686,4548,9,9,0,0,1,0,0,0,0,0,36,0,30,0,0,0,0,0,2,0,50,1,1,0,14,3,0,0,4,1,0,0,5,0,1976
50.0,3,1,9,0,3,2,0,0,576,2319,403,4459,8,10,0,0,1,0,1,0,1,1,38,39,41,42,2,2,2,1,0,0,61,1,1,1,40,29,0,0,2,0,0,0,10,9,2009
46.8,4,0,17,5,1,1,0,0,396,4182,1854,2113,2,5,0,0,0,0,0,0,0,0,48,0,50,0,0,0,1,1,0,0,47,2,0,0,12,2,0,0,9,2,0,0,11,0,1968
55.6,7,3,20,5,2,0,2,1,127,1044,1006,3459,1,9,0,0,1,1,1,0,2,0,24,0,24,0,1,1,1,0,7,1,49,3,0,0,35,9,0,0,8,2,0,0,2,0,1
16.0,2,0,12,3,1,1,0,0,439,4877,1048,977,9,9,0,0,1,0,1,0,1,1,39,0,36,0,0,0,1,0,1,0,75,1,0,0,10,2,1,0,6,1,0,0,19,0,1979
112.0,3,0,15,5,3,1,0,0,139,2913,1295,2980,7,17,0,0,2,1,3,3,1,0,34,35,30,29,0,0,2,0,3,2,63,3,0,0,9,3,0,0,6,3,1,0,43,30,2008
92.0,5,0,15,4,5,1,0,0,422,4914,892,606,3,23,0,0,3,1,2,2,1,0,41,35,32,30,0,0,6,3,0,0,71,3,1,0,45,16,1,0,1,0,0,0,67,24,2014
30.0,1,0,31,8,5,1,0,0,248,11761,719,4965,6,16,3,0,0,0,1,0,0,0,24,20,23,20,1,0,3,1,6,3,56,1,2,0,10,4,0,0,7,1,1,0,8,1,2004
33.0,9,1,17,8,5,2,0,0,224,505,671,3818,7,9,0,0,1,1,0,0,2,0,30,0,30,0,0,0,0,0,4,0,72,1,1,0,49,7,0,0,1,0,0,0,5,0,1
63.0,7,1,18,5,7,3,0,0,270,741,1175,4343,1,9,0,0,1,1,0,0,1,1,32,27,29,27,0,0,0,0,2,2,50,3,0,0,39,23,0,0,2,0,0,0,10,3,1974
35.0,5,0,17,0,4,2,0,0,515,4955,1023,517,10,19,0,0,2,0,2,1,1,0,41,33,35,30,0,0,7,3,3,0,69,1,0,0,56,12,1,0,2,0,0,0,65,25,0
63.0,2,1,15,6,7,0,0,0,247,3686,787,2158,4,10,0,0,3,2,1,0,1,1,34,29,28,25,2,1,1,0,4,1,61,1,1,0,12,1,0,0,8,2,1,0,41,7,1
32.3,3,2,12,3,7,1,0,0,350,5815,409,355,3,5,1,0,2,1,1,0,2,1,33,35,30,33,1,0,0,0,1,0,55,1,1,1,54,12,1,1,7,0,1,0,40,22,1965
43.0,7,2,27,3,7,2,0,0,411,4648,860,824,1,5,1,0,3,0,2,1,1,0,42,34,35,30,1,0,7,4,6,0,53,2,1,0,51,13,1,0,6,1,0,0,63,25,1956
22.0,2,0,17,0,4,0,1,0,538,4405,904,517,2,5,4,0,0,0,1,1,0,0,31,0,25,0,2,1,0,0,0,0,54,1,1,0,18,5,2,0,5,0,0,0,19,0,1977
30.0,4,1,17,0,10,4,0,0,675,4861,565,1165,5,5,5,2,4,1,3,3,4,3,43,33,32,24,3,1,6,1,6,0,68,1,3,0,45,11,0,0,5,0,0,0,27,3,1974
37.0,5,1,63,15,12,0,0,0,211,9341,975,2741,2,5,3,0,3,0,2,0,1,0,38,46,32,40,3,0,7,2,12,4,71,1,1,0,20,9,0,0,13,3,0,0,73,27,1991
21.7,4,2,13,9,1,0,0,0,147,2022,523,3913,5,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,66,1,3,0,13,4,0,0,5,3,0,0,0,0,1975
75.0,1,0,6,0,2,1,0,0,643,4957,1664,1485,13,17,1,0,0,0,1,1,1,0,34,37,34,37,0,0,2,0,1,0,78,3,0,0,7,2,0,0,2,0,0,0,12,2,1926
59.0,3,0,16,4,10,2,0,0,327,5240,762,606,11,14,5,3,3,1,4,0,4,2,37,48,28,37,0,0,4,2,5,2,84,0,1,0,35,7,1,0,4,0,0,0,45,20,1
42.0,4,0,17,3,0,0,0,0,327,2657,619,1103,10,18,2,0,1,0,1,0,0,0,43,22,40,22,0,0,5,0,0,0,67,1,1,0,12,5,0,0,6,0,0,0,19,1,1
68.8,6,2,27,8,6,1,1,0,112,4502,768,970,3,9,0,0,2,0,2,1,1,0,39,55,31,42,0,0,6,3,6,0,69,3,1,0,49,10,1,0,6,0,0,0,72,21,1993
32.0,6,2,14,1,2,1,0,0,231,4531,894,685,5,5,1,0,1,0,0,0,0,0,36,47,36,55,1,0,2,1,6,1,46,1,1,0,24,7,2,0,5,1,0,0,26,3,1979
63.0,7,1,15,5,7,3,0,0,216,778,1157,4360,8,9,0,0,1,1,0,0,1,1,32,27,29,27,0,0,0,0,2,2,50,3,0,0,38,22,0,0,1,0,0,0,10,2,1974
56.9,2,1,13,3,6,0,0,0,137,7760,890,1844,8,12,4,4,1,0,1,0,1,0,37,59,31,34,1,0,3,0,0,0,64,2,1,0,19,7,0,0,7,2,0,0,29,3,1989
32.0,3,0,19,9,8,5,0,0,200,5946,552,317,1,5,1,1,1,0,2,0,0,0,35,42,35,48,1,1,1,0,2,0,65,1,2,0,67,26,2,1,6,0,1,1,47,6,1960
45.6,3,1,12,5,4,3,1,0,329,3939,965,722,14,27,4,1,1,0,2,0,0,0,31,36,30,40,1,1,3,0,2,0,51,1,1,0,31,2,1,0,4,1,0,0,24,5,0
51.0,7,2,16,5,3,1,0,0,289,412,1464,3832,10,12,0,0,1,0,1,0,2,1,26,0,27,0,1,1,0,0,3,0,64,2,0,0,48,8,0,0,7,3,0,0,5,0,1976
102.5,1,0,7,3,0,0,0,0,76,5586,545,1244,6,9,1,0,1,0,0,0,0,0,23,0,25,0,2,0,0,0,2,0,39,3,2,0,12,2,0,0,5,3,0,0,9,0,1983
55.0,3,0,13,0,3,2,0,0,646,2271,213,4315,6,13,0,0,1,0,1,0,1,1,38,45,41,45,2,2,2,1,0,0,90,2,1,1,42,33,0,0,4,0,0,0,10,2,2015
32.0,3,3,21,5,0,0,0,0,207,2357,498,1652,1,5,5,1,1,0,1,0,0,0,39,28,40,28,0,0,6,3,0,0,51,1,4,1,19,4,0,0,7,3,0,0,7,1,1971
186.0,8,4,58,7,22,1,0,0,234,8913,693,2243,5,10,3,0,2,0,4,0,1,0,40,41,40,34,1,0,9,1,12,5,52,4,2,0,21,11,0,0,13,5,1,0,124,15,1995
18.0,2,1,10,4,0,0,0,0,155,2227,257,1514,5,5,2,0,0,0,0,0,0,0,46,0,42,0,0,0,1,0,0,0,72,1,1,1,12,0,0,0,7,4,0,0,16,0,1972
31.0,4,2,13,9,1,0,0,0,147,2022,523,3913,8,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,56,1,3,0,13,4,0,0,5,3,0,0,0,0,1975
78.0,5,2,47,17,13,4,0,0,217,8389,137,2090,5,5,4,3,1,1,2,1,2,1,31,28,25,24,1,1,10,2,8,1,57,3,1,1,25,6,0,0,10,3,1,0,34,20,1961
58.6,7,1,16,0,4,1,0,0,614,3829,582,617,8,13,2,0,2,0,0,0,0,0,34,40,33,40,3,1,2,0,4,0,66,2,1,0,29,9,1,0,4,0,0,0,24,2,2012
32.2,5,0,26,11,26,7,0,0,128,6550,328,282,5,9,4,2,3,2,2,1,1,0,35,51,30,37,5,1,13,3,12,5,74,1,2,1,42,11,2,1,6,4,0,0,103,16,1974
56.0,4,2,13,5,2,0,1,0,399,1249,975,2744,4,5,1,1,1,0,0,0,2,1,40,24,36,24,1,0,2,1,4,0,56,3,2,0,29,6,0,0,7,1,0,0,4,2,1966
43.0,6,1,25,8,2,0,1,0,134,3013,564,1792,3,4,3,0,1,0,1,1,0,0,34,23,32,23,0,0,6,1,0,0,47,2,2,0,34,5,0,0,11,0,0,0,5,1,1959
41.4,6,1,34,2,14,0,0,0,355,8005,517,1942,4,25,4,3,2,0,1,0,2,0,31,35,25,18,2,0,5,0,2,0,77,1,1,0,21,5,0,0,8,2,1,0,27,7,2017
50.0,3,0,8,4,3,0,0,0,447,7550,1402,1671,10,25,4,0,2,0,0,0,0,0,40,16,35,16,1,0,1,0,1,0,46,1,0,0,15,4,0,0,6,2,0,0,19,1,1985
30.3,1,1,16,11,3,1,1,0,99,3272,577,1472,4,5,2,2,1,0,1,0,1,0,34,48,31,48,1,0,0,0,0,0,64,1,1,0,21,2,0,0,7,4,0,0,38,1,1969
42.5,4,1,21,4,8,0,1,0,323,5888,908,764,16,16,1,0,2,1,1,0,2,1,33,28,31,28,1,0,1,0,1,1,50,1,1,0,52,9,1,0,9,4,0,0,46,10,1971
30.0,5,0,10,3,2,1,2,1,349,1899,124,2918,5,5,1,0,1,0,0,0,1,0,37,14,36,16,1,1,1,1,6,2,66,1,2,2,22,3,0,0,1,0,0,0,12,3,1966
22.5,5,0,29,9,22,6,0,0,222,6287,654,448,5,9,6,1,5,1,2,0,1,0,34,30,28,21,4,1,12,4,10,5,81,1,1,0,46,10,2,1,5,2,0,0,95,13,1975
40.0,3,0,18,0,5,0,1,0,575,3838,384,817,6,12,3,0,2,0,1,0,0,0,32,33,30,31,2,1,1,0,1,0,60,1,1,1,30,3,1,0,4,0,0,0,37,12,2008
56.6,3,1,14,0,5,1,0,0,574,3796,474,699,6,12,2,0,2,0,1,0,0,0,33,36,32,40,3,2,2,0,4,0,65,2,1,1,27,9,1,0,4,0,0,0,27,3,1994
35.0,3,0,12,0,3,2,0,0,716,2409,306,4307,7,9,0,0,1,0,1,0,1,1,38,41,41,43,2,2,2,1,0,0,61,1,1,1,40,33,0,0,3,0,0,0,10,8,1
63.0,3,1,26,12,5,2,0,0,106,2094,2288,5677,4,9,0,0,1,1,0,0,2,2,34,0,30,0,0,0,0,0,4,2,65,3,0,0,28,13,0,0,5,2,0,0,7,0,1983
62.9,1,0,4,0,1,1,0,0,706,5059,1763,1481,1,17,1,0,0,0,1,1,1,0,35,37,36,37,0,0,1,0,1,0,52,2,0,0,6,2,0,0,1,0,0,0,11,2,2003
58.9,2,0,19,7,5,1,1,1,379,3749,695,993,3,18,2,0,0,0,1,1,0,0,41,34,30,33,1,0,0,0,0,0,67,2,3,0,25,7,1,0,7,3,0,0,44,14,2010
45.0,2,1,17,5,6,1,1,0,355,3695,689,1075,5,18,2,0,1,0,1,1,1,0,31,34,30,32,2,1,0,0,0,0,66,1,2,0,31,4,0,0,7,2,0,0,34,15,2010
55.0,3,0,16,4,10,2,0,0,327,5240,762,606,2,14,5,3,3,1,4,0,4,2,37,48,28,37,0,0,4,2,5,2,69,1,1,0,35,7,1,0,4,0,0,0,45,20,1
80.0,3,0,14,0,3,2,0,0,628,2235,204,4322,1,16,0,0,1,0,0,0,1,1,38,45,41,45,2,2,2,1,0,0,73,3,1,1,42,33,0,0,4,0,0,0,10,2,2015
44.0,4,0,13,3,1,1,0,0,309,4405,2115,1920,2,4,0,0,0,0,0,0,0,0,43,44,45,45,0,0,1,1,0,0,40,2,0,0,10,0,0,0,6,2,0,0,13,5,1960
44.0,5,1,40,7,19,0,0,0,154,7811,726,1556,3,5,3,0,1,0,2,0,2,0,33,25,26,25,5,0,10,0,3,1,56,2,3,0,38,3,0,0,14,0,1,1,41,2,1973
69.0,5,3,18,7,5,2,0,0,200,989,202,3318,3,9,1,0,1,0,0,0,1,0,26,0,20,0,1,0,2,0,2,0,49,3,2,2,31,15,0,0,0,0,0,0,6,0,1975
32.0,5,3,57,14,13,0,0,0,175,9292,916,2708,3,5,3,0,3,0,3,0,1,0,38,44,32,40,3,0,8,3,12,6,68,1,1,0,19,9,0,0,12,3,0,0,73,26,1898
113.6,7,5,33,10,22,16,0,0,174,6940,1052,1111,13,13,1,1,2,2,2,1,1,1,33,35,30,30,4,4,11,7,7,2,73,3,0,0,53,24,0,0,13,3,0,0,89,53,2005
44.0,8,2,16,5,3,0,0,0,255,448,1072,3234,9,9,1,0,1,0,0,0,1,1,24,19,24,19,2,0,1,0,2,2,70,2,0,0,39,11,0,0,6,2,0,0,2,1,1978
77.0,6,4,52,23,14,6,0,0,250,8819,525,2286,11,11,5,0,2,1,2,0,1,0,37,33,32,32,1,1,7,4,10,7,106,2,1,0,21,13,0,0,8,5,1,0,81,27,2001
47.0,2,0,8,0,0,0,0,0,596,2810,148,3660,6,9,1,0,0,0,0,0,0,0,35,35,34,34,0,0,1,0,0,0,56,2,1,1,7,2,0,0,5,0,0,0,6,6,1973
47.7,3,1,17,2,2,0,1,0,251,4091,1238,1117,5,5,3,0,0,0,1,0,0,0,37,18,23,18,1,0,1,0,0,0,52,2,0,0,21,11,0,0,7,2,0,0,5,2,1969
53.0,9,1,15,5,6,2,0,0,209,768,928,4218,4,9,0,0,1,1,0,0,1,0,32,22,29,22,0,0,0,0,2,2,54,3,1,0,41,14,0,0,0,0,0,0,10,1,1971
59.0,4,1,18,3,8,7,0,0,261,4683,620,1155,18,22,5,1,2,0,4,2,5,4,44,47,35,37,3,1,3,2,5,2,72,1,2,0,30,13,0,0,6,2,0,0,31,22,1913
83.0,8,1,24,7,17,4,0,0,180,6998,1362,1118,9,10,1,0,2,1,2,0,1,0,35,39,31,36,4,2,9,1,6,0,79,3,0,0,55,7,0,0,11,3,0,0,88,20,2005
64.0,3,1,6,0,2,0,0,0,564,2709,698,2228,7,9,2,0,0,0,1,0,1,0,37,37,34,35,2,0,1,0,2,0,53,3,3,0,10,5,0,0,1,0,1,0,35,14,1985
90.0,0,0,5,2,0,0,0,0,383,5898,673,1479,5,9,1,1,0,0,0,0,0,0,33,0,28,0,2,1,0,0,1,0,44,4,2,0,4,3,0,0,3,1,0,0,9,0,1999
49.1,2,1,17,8,3,0,0,0,117,2849,2662,6367,8,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,1,66,1,0,0,20,3,0,0,4,2,0,0,0,0,2007
33.0,4,2,13,8,1,0,0,0,72,2166,332,4108,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,1,2,1,9,5,0,0,5,2,0,0,0,0,1982
107.0,7,2,55,18,34,7,0,0,63,9825,941,3048,6,7,5,3,2,1,3,0,0,0,44,45,45,37,7,3,6,0,21,4,74,4,2,0,27,4,0,0,22,10,4,0,102,6,1992
86.0,4,2,36,3,21,7,0,0,346,10932,450,4113,3,4,5,3,0,0,3,2,0,0,35,35,26,29,4,1,5,2,12,5,38,3,3,1,19,8,0,0,11,0,1,0,12,5,0
45.0,1,1,19,5,7,1,0,0,131,6497,533,806,7,9,1,0,1,0,1,0,0,0,35,39,32,35,1,0,0,0,2,1,44,2,1,0,63,13,1,0,10,5,1,1,43,3,1978
74.9,3,0,45,12,23,6,0,0,161,10435,526,3766,3,7,4,0,1,0,2,1,0,0,32,28,26,30,4,2,3,1,8,2,71,2,3,0,15,4,0,0,14,4,1,0,16,4,1993
42.9,4,0,13,1,1,1,0,0,299,4447,2156,1874,1,3,0,0,0,0,0,0,0,0,42,44,45,45,0,0,1,1,0,0,48,2,0,0,9,0,0,0,6,1,0,0,12,5,1959
23.0,7,2,22,0,4,0,0,0,505,1491,890,4376,1,5,1,0,1,0,0,0,0,0,36,0,30,0,0,0,0,0,2,0,46,1,3,0,20,4,0,0,3,0,0,0,5,0,1970
121.0,7,1,23,7,17,3,0,0,253,6909,1293,1009,8,15,1,0,2,1,2,0,1,0,35,39,32,36,4,0,9,1,4,0,65,3,0,0,58,11,0,0,11,5,1,0,85,20,2003
104.9,0,0,1,0,2,0,0,0,675,4832,2834,7197,9,14,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,68,3,0,0,2,0,0,0,0,0,0,0,1,1,2011
60.0,8,4,13,4,0,0,0,0,419,3394,626,457,5,5,0,0,3,1,1,1,0,0,36,48,30,37,1,0,3,0,2,0,55,2,1,0,41,12,2,1,2,0,0,0,31,11,1958
50.5,1,0,18,6,5,0,1,0,284,6447,1749,1722,11,19,1,0,0,0,1,1,0,0,31,0,31,0,2,0,1,0,1,0,69,1,0,0,21,10,0,0,4,0,0,0,8,0,2013
48.7,4,1,16,3,3,0,1,0,158,4080,1461,1454,3,5,0,0,0,0,1,0,0,0,35,33,24,20,0,0,2,0,0,0,57,2,0,0,24,6,0,0,7,3,0,0,6,3,1958
40.0,1,0,7,0,2,1,0,0,605,2181,1761,5804,18,20,0,0,0,0,0,0,1,0,19,0,19,0,0,0,1,0,0,0,82,1,0,0,11,3,0,0,2,0,0,0,1,0,2014
42.0,3,1,13,2,0,0,0,0,330,2704,1135,2897,3,5,1,0,1,0,3,0,0,0,34,31,30,24,2,1,1,0,6,2,59,2,0,0,10,2,0,0,5,0,1,1,61,9,1963
37.0,5,0,27,7,10,1,0,0,74,5663,467,359,2,10,5,2,4,2,2,0,3,0,36,21,32,19,1,0,7,0,8,1,83,1,1,1,46,4,2,1,4,0,0,0,81,12,1989
52.6,6,1,22,10,17,1,0,0,279,6791,1172,875,5,16,2,0,2,0,2,1,1,0,35,40,32,37,5,0,5,0,2,0,73,1,0,0,57,14,1,0,11,8,1,0,77,17,2011
54.0,7,2,22,6,3,1,0,0,316,510,1561,3899,9,9,0,0,1,0,1,1,2,1,26,0,27,0,1,1,0,0,3,0,46,2,0,0,44,7,0,0,10,3,0,0,5,0,1973
72.0,4,1,20,5,6,0,0,0,161,1430,1923,5101,13,24,0,0,0,0,0,0,2,0,28,28,29,29,0,0,1,1,4,0,66,2,0,0,36,6,0,0,5,2,0,0,5,3,2010
19.0,7,2,22,0,4,0,0,0,505,1491,890,4376,2,5,1,0,1,0,0,0,0,0,36,0,30,0,0,0,0,0,2,0,55,1,3,0,20,4,0,0,3,0,0,0,5,0,1970
41.8,5,0,26,7,5,0,1,1,220,3556,210,1300,5,5,1,0,0,0,2,0,0,0,43,0,36,0,0,0,2,0,3,0,83,2,1,1,25,1,0,0,8,5,0,0,69,0,1968
65.0,5,2,28,12,6,2,0,0,245,2047,2012,5524,12,25,0,0,1,1,0,0,2,2,36,0,30,0,0,0,0,0,5,1,79,2,0,0,29,13,0,0,6,1,0,0,5,0,2016
31.0,4,3,21,5,1,0,0,0,182,2441,276,2013,4,5,4,0,1,1,1,0,0,0,23,28,23,28,0,0,9,4,0,0,69,1,4,1,25,10,0,0,8,3,0,0,7,1,1974
37.0,9,1,41,14,36,5,0,0,236,7115,370,492,3,10,3,0,3,0,2,1,2,0,38,43,30,29,6,1,21,2,11,4,78,1,4,1,58,11,1,1,13,4,2,0,89,34,0
48.0,7,1,19,1,11,1,0,0,324,4901,650,748,5,9,2,0,2,1,3,0,2,0,34,35,32,32,1,0,7,3,3,0,75,1,1,0,63,15,1,0,2,0,0,0,46,22,2016
53.0,2,1,24,13,6,4,1,1,170,6196,1531,1457,3,5,1,1,0,0,1,1,1,0,30,29,28,31,2,1,1,1,2,1,50,3,0,0,33,15,0,0,7,3,0,0,12,7,1964
58.0,8,1,15,4,7,2,0,0,328,626,1064,4208,1,5,0,0,1,1,0,0,1,1,32,27,29,27,0,0,0,0,2,2,41,3,0,0,42,24,0,0,1,0,0,0,10,2,1969
58.5,4,1,13,7,3,1,0,0,206,1895,491,3693,2,5,1,1,0,0,0,0,0,0,32,0,26,0,0,0,3,1,0,0,45,3,3,1,19,2,0,0,5,3,0,0,9,0,1969
55.5,3,0,13,0,3,2,0,0,646,2271,213,4315,8,13,0,0,1,0,1,0,1,1,38,45,41,45,2,2,2,1,0,0,63,1,1,1,42,33,0,0,4,0,0,0,10,2,2015
18.7,10,2,15,4,2,0,0,0,410,3392,459,597,3,5,0,0,3,0,1,0,0,0,37,17,31,23,1,0,4,0,4,0,50,1,1,1,35,6,2,0,3,1,0,0,30,3,1966
31.0,5,0,31,8,22,3,0,0,212,6353,634,514,9,9,6,1,5,1,2,0,1,0,34,35,28,28,4,1,12,5,10,5,75,1,1,0,46,11,2,0,6,3,0,0,95,26,1975
86.3,1,0,7,4,1,0,0,0,431,5013,2363,2503,4,10,0,0,0,0,0,0,0,0,45,47,45,47,0,0,0,0,0,0,40,4,0,0,4,1,0,0,3,0,0,0,11,8,1983
52.0,3,0,15,6,5,1,0,0,222,3396,855,1070,8,10,2,1,1,1,1,0,1,0,34,39,33,48,3,0,1,0,3,0,54,1,1,0,23,9,0,0,6,1,0,0,28,3,2001
65.0,7,1,23,4,4,1,2,1,135,1328,1204,3921,2,10,0,0,1,0,1,1,1,1,29,0,37,0,1,0,2,0,4,0,50,3,0,0,29,11,0,0,8,1,0,0,3,0,1977
44.0,3,1,22,6,7,2,1,0,338,5445,790,707,8,9,0,0,2,0,1,0,1,0,31,47,30,47,1,1,1,0,1,0,63,2,1,0,39,9,1,0,6,1,0,0,24,2,1977
42.0,0,0,1,0,0,0,0,0,877,6882,4103,3541,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,2,0,0,0,0,0,0,0,0,0,1995
62.0,7,1,29,4,3,0,2,0,159,1123,1303,3985,6,9,0,0,2,0,1,1,1,1,29,0,37,0,1,0,1,0,4,0,56,3,0,0,30,6,0,0,10,1,0,0,3,0,1976
50.0,3,2,6,2,1,0,0,0,410,2607,709,2492,4,9,1,1,0,0,1,0,0,0,37,35,34,32,2,1,1,0,4,1,36,2,2,0,9,6,0,0,0,0,1,0,35,23,1989
52.3,4,1,13,8,0,0,0,0,194,2205,135,4300,9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,2,2,1,10,5,0,0,5,2,0,0,0,0,1979
66.4,2,1,16,6,4,0,0,0,304,3582,805,2255,9,13,0,0,3,1,2,0,1,1,34,29,28,25,2,0,1,0,4,1,61,2,1,0,11,0,0,0,8,2,1,0,39,7,2010
36.4,4,1,21,4,8,0,1,0,323,5888,908,764,16,16,1,0,2,1,1,0,2,1,33,28,31,28,1,0,1,0,1,1,63,1,1,0,52,9,1,0,9,4,0,0,46,10,1971
73.0,11,1,42,5,33,6,0,0,240,8853,255,2075,2,10,6,1,1,0,2,1,0,0,42,41,40,45,5,0,5,2,16,2,79,2,1,1,23,8,0,0,12,3,3,1,97,63,2013
31.0,6,1,14,1,2,1,0,0,116,4481,928,565,3,5,1,1,1,0,0,0,0,0,35,32,38,32,1,0,2,1,6,1,56,1,1,0,24,8,2,0,5,1,0,0,18,1,1959
94.0,10,4,34,12,32,15,0,0,73,7807,336,999,3,25,4,0,0,0,1,0,1,0,41,46,31,25,9,0,13,5,8,2,65,2,5,3,37,18,1,0,13,6,2,0,50,17,2012
60.0,3,1,12,3,2,0,0,0,67,2400,217,1584,5,5,0,0,1,0,0,0,1,0,27,0,27,0,0,0,1,0,0,0,39,3,1,1,11,5,0,0,7,3,0,0,7,0,1966
86.0,7,3,38,9,29,6,0,0,269,10321,826,3501,11,14,5,2,0,0,2,1,0,0,43,44,40,44,4,2,5,1,18,6,139,2,3,0,18,3,0,0,16,4,3,1,23,2,2008
62.0,7,2,19,5,2,0,1,0,182,643,1464,3683,2,9,0,0,1,0,1,1,2,1,24,0,24,0,1,1,0,0,5,0,53,2,0,0,38,7,0,0,7,3,0,0,2,0,1990
68.0,5,1,63,15,12,0,0,0,211,9341,975,2741,1,5,3,0,3,0,2,0,1,0,38,46,32,40,3,0,7,2,12,4,76,3,1,0,20,9,0,0,13,3,0,0,73,27,1880
45.6,0,0,1,0,0,0,0,0,809,8033,1906,2351,3,5,0,0,1,1,0,0,0,0,25,30,25,30,0,0,0,0,0,0,52,2,0,0,3,0,0,0,0,0,0,0,2,1,1970
44.3,3,1,12,5,4,3,1,0,329,3939,965,722,7,27,4,1,1,0,2,0,0,0,31,36,30,40,1,1,3,0,2,0,43,1,1,0,31,2,1,0,4,1,0,0,24,5,0
56.2,5,1,39,2,12,1,0,0,237,8177,485,2213,2,5,4,4,1,0,2,1,1,1,31,36,24,18,2,0,4,1,4,0,62,3,1,1,21,7,0,0,7,2,1,0,26,6,1966
46.5,5,3,9,4,2,0,0,0,372,4063,882,381,5,5,0,0,2,0,1,0,0,0,31,26,30,28,0,0,4,1,2,2,48,2,1,0,28,18,2,1,1,0,0,0,23,6,1960
22.3,10,2,26,7,3,0,2,0,265,939,1329,3817,8,9,0,0,1,0,1,1,1,1,24,0,24,0,1,1,0,0,3,0,78,1,0,0,33,9,0,0,9,3,0,0,2,0,1977
38.1,2,0,21,0,2,0,1,0,609,4394,1030,730,6,9,4,0,0,0,1,1,0,0,33,0,25,0,1,1,0,0,0,0,64,2,0,0,20,5,2,0,8,0,0,0,17,0,1973
43.8,1,0,15,2,4,0,1,0,176,5691,899,1099,1,5,0,0,0,0,0,0,0,0,34,0,31,0,2,1,1,0,1,1,53,2,1,0,20,6,0,0,6,2,0,0,5,0,1964
68.1,4,0,27,11,5,2,1,0,88,3896,641,1276,7,9,0,0,0,0,3,0,0,0,42,42,35,42,0,0,6,0,6,0,62,3,1,0,33,5,0,0,8,4,0,0,71,6,1978
50.2,7,3,14,3,2,0,0,0,231,3698,612,231,1,5,0,0,3,2,1,0,0,0,36,26,31,28,0,0,4,0,2,1,50,2,1,0,39,14,2,1,2,0,0,0,30,6,1958
62.9,3,1,37,3,12,1,0,0,434,7794,714,1766,4,5,4,3,1,0,2,0,2,0,34,49,28,33,4,1,8,0,2,0,50,3,1,0,31,6,0,0,11,1,1,0,35,4,1974
51.0,3,0,8,3,3,0,0,0,421,7608,1346,1723,19,24,4,0,1,0,0,0,0,0,39,0,34,0,1,0,1,0,1,0,43,1,0,0,14,3,0,0,6,2,0,0,17,0,1985
102.4,6,1,24,6,17,1,0,0,125,6672,1011,761,3,17,1,0,2,0,2,1,1,0,34,38,31,35,3,0,4,0,2,1,75,3,0,0,67,17,1,0,11,6,1,0,65,15,2012
